age,year,sex,value
59,1933,female,4.87836753622255e-5
59,1933,male,7.49682383446482e-5
59,1934,female,4.75018914500645e-5
59,1934,male,7.44617791772336e-5
59,1935,female,4.86164521213637e-5
59,1935,male,7.90796503105492e-5
59,1936,female,4.69169286765035e-5
59,1936,male,7.69668524647433e-5
59,1937,female,4.53854753568232e-5
59,1937,male,7.60377376751371e-5
59,1938,female,4.58587421951966e-5
59,1938,male,7.70794938673157e-5
59,1939,female,4.43000545640778e-5
59,1939,male,7.57843974437218e-5
59,1940,female,5.10700838602723e-5
59,1940,male,8.8989272184596e-5
59,1941,female,4.67498194081878e-5
59,1941,male,8.36206370935868e-5
59,1942,female,4.40496339391934e-5
59,1942,male,8.046089265606e-5
59,1943,female,4.3242878808193e-5
59,1943,male,7.09191857516291e-5
59,1944,female,4.98151110978663e-5
59,1944,male,8.2717480809218e-5
59,1945,female,4.22417202811819e-5
59,1945,male,6.63991988913956e-5
59,1946,female,3.4273327909442e-5
59,1946,male,5.66826625685554e-5
59,1947,female,3.25272683809197e-5
59,1947,male,5.48943240372898e-5
59,1948,female,3.28320556902926e-5
59,1948,male,5.75213485285637e-5
59,1949,female,3.31091645082003e-5
59,1949,male,5.861202449584e-5
59,1950,female,3.29151853908116e-5
59,1950,male,5.8975679724354e-5
59,1951,female,3.32477294353388e-5
59,1951,male,5.98150684890488e-5
59,1952,female,3.15023236334422e-5
59,1952,male,5.81085815985245e-5
59,1953,female,3.1917795530814e-5
59,1953,male,6.17186362880756e-5
59,1954,female,3.08653891497905e-5
59,1954,male,5.74933881904229e-5
59,1955,female,2.96196413761852e-5
59,1955,male,6.00389489614983e-5
59,1956,female,2.98410662247682e-5
59,1956,male,6.12146218816381e-5
59,1957,female,2.78488869581904e-5
59,1957,male,6.05427469687087e-5
59,1958,female,2.55265084174123e-5
59,1958,male,5.6095735219585e-5
